CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
161819679,06/02/2016,21:20:00,06/02/2017,21:30:00,06/03/2017,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,,OPEN AREAS (OPEN LOTS),,,1000558,231080,40.800930373,-73.941098241,"(40.800930373, -73.941098241)"
837979783,06/02/2016,13:00:00,02/17/2017,11:00:00,03/24/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,987797,209076,40.740549455,-73.987201575,"(40.740549455, -73.987201575)"
231465224,06/02/2016,08:00:00,06/25/2016,16:00:00,01/30/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,OTHER,,,984952,202784,40.723280139,-73.997468833,"(40.723280139, -73.997468833)"
396173855,06/02/2016,09:00:00,08/31/2016,17:00:00,01/04/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,986301,214682,40.755936991,-73.992598403,"(40.755936991, -73.992598403)"
435822130,06/03/2016,10:00:00,09/18/2017,12:00:00,09/18/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,,STREET,,,986877,211079,40.746047513,-73.990520749,"(40.746047513, -73.990520749)"
417972423,06/04/2016,15:31:00,06/04/2016,16:08:00,08/12/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,STORE UNCLASSIFIED,,,984290,203196,40.724411007,-73.999857137,"(40.724411007, -73.999857137)"
932441087,06/04/2016,12:00:00,01/10/2017,15:30:00,02/11/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,HOTEL/MOTEL,,,981747,203912,40.726375899,-74.009031971,"(40.726375899, -74.009031971)"
704084224,06/04/2016,09:00:00,01/21/2017,13:00:00,01/21/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,988704,224225,40.782129166,-73.983918498,"(40.782129166, -73.983918498)"
153708545,06/04/2016,14:35:00,01/05/2017,11:00:00,01/05/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,,,988901,201538,40.719858974,-73.983222838,"(40.719858974, -73.983222838)"
249133834,06/05/2016,12:00:00,06/07/2016,11:20:00,07/12/2017,341,PETIT LARCENY,347,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,,OTHER,,,1000805,230947,40.800564865,-73.940206424,"(40.800564865, -73.940206424)"
741837119,06/06/2016,17:00:00,,,10/31/2017,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,PUBLIC BUILDING,,,1004138,226326,40.787874599,-73.928181646,"(40.787874599, -73.928181646)"
702631671,06/06/2016,23:00:00,06/06/2017,23:38:00,06/07/2017,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,OPPOSITE OF,STREET,,,987202,216308,40.760399691,-73.989345547,"(40.760399691, -73.989345547)"
924176889,06/06/2016,00:01:00,06/06/2016,23:59:00,04/05/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,FRONT OF,STREET,,,989609,208230,40.738226483,-73.980663379,"(40.738226483, -73.980663379)"
424988746,06/06/2016,00:00:00,06/06/2016,23:00:00,02/11/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1000098,249298,40.850934432,-73.942716695,"(40.850934432, -73.942716695)"
477900081,06/06/2016,13:00:00,07/23/2016,13:00:00,01/23/2017,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,,,985547,217965,40.764948129,-73.995319319,"(40.764948129, -73.995319319)"
956233152,06/07/2016,20:32:00,,,02/03/2017,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,25,,TRANSIT - NYC SUBWAY,,,1000414,230243,40.7986333,-73.941620371,"(40.7986333, -73.941620371)"
823504840,06/08/2016,06:00:00,10/30/2016,18:00:00,05/23/2017,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,989582,210170,40.743551318,-73.980759272,"(40.743551318, -73.980759272)"
942682278,06/08/2016,15:00:00,06/08/2016,18:00:00,02/20/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,,RESIDENCE - APT. HOUSE,,,988600,218831,40.7673241,-73.984297521,"(40.7673241, -73.984297521)"
119682262,06/08/2016,12:36:00,,,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
301371294,06/08/2016,05:57:00,,,01/12/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987078,215157,40.757240531,-73.989793637,"(40.757240531, -73.989793637)"
869409470,06/09/2016,07:00:00,12/28/2016,15:00:00,03/06/2017,113,FORGERY,727,"FORGERY,PRESCRIPTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,DOCTOR/DENTIST OFFICE,,,991673,211118,40.746151833,-73.973212205,"(40.746151833, -73.973212205)"
919685851,06/09/2016,08:00:00,02/22/2017,08:00:00,02/22/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,993822,216559,40.761083934,-73.965448825,"(40.761083934, -73.965448825)"
967676676,06/10/2016,00:01:00,,,01/09/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,1000971,233885,40.808628554,-73.939599532,"(40.808628554, -73.939599532)"
451364271,06/11/2016,12:00:00,10/12/2016,12:00:00,12/29/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,997943,222499,40.777382268,-73.950560903,"(40.777382268, -73.950560903)"
516022576,06/11/2016,10:00:00,06/17/2016,18:20:00,11/15/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,RESIDENCE - APT. HOUSE,,,1002636,248355,40.848341256,-73.933545337,"(40.848341256, -73.933545337)"
230950907,06/12/2016,12:00:00,04/07/2017,12:00:00,04/15/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,PUBLIC BUILDING,,,983903,200257,40.716344152,-74.001253193,"(40.716344152, -74.001253193)"
199445906,06/13/2016,09:11:00,,,06/13/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,PORT AUTHORITY,MANHATTAN,14,INSIDE,BUS TERMINAL,,,986882,214802,40.756266207,-73.990501248,"(40.756266207, -73.990501248)"
209583225,06/13/2016,19:20:00,06/13/2017,20:30:00,06/13/2017,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,13,,TRANSIT - NYC SUBWAY,,,984338,208351,40.738560221,-73.999683896,"(40.738560221, -73.999683896)"
552758057,06/13/2016,00:01:00,01/23/2017,23:59:00,03/27/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,COMMERCIAL BUILDING,,,1001540,233421,40.807353907,-73.937545307,"(40.807353907, -73.937545307)"
880744809,06/14/2016,21:50:00,,,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
129457282,06/14/2016,05:24:00,06/14/2016,05:25:00,01/12/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987078,215157,40.757240531,-73.989793637,"(40.757240531, -73.989793637)"
812094415,06/15/2016,12:00:00,,,11/27/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,986770,203101,40.724149896,-73.990909894,"(40.724149896, -73.990909894)"
901402277,06/15/2016,15:00:00,04/17/2017,13:00:00,05/01/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,992282,213788,40.753479778,-73.971011165,"(40.753479778, -73.971011165)"
965632345,06/15/2016,00:00:00,04/18/2017,00:00:00,04/18/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,992848,228356,40.793464597,-73.968949638,"(40.793464597, -73.968949638)"
339009425,06/15/2016,17:00:00,,,04/13/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,999389,241983,40.830858133,-73.945295984,"(40.830858133, -73.945295984)"
811779307,06/15/2016,12:00:00,03/22/2017,18:00:00,03/27/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,998317,221666,40.775095315,-73.949212267,"(40.775095315, -73.949212267)"
229357081,06/15/2016,23:01:00,,,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
409769282,06/15/2016,07:00:00,12/18/2016,23:00:00,01/02/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,996507,238483,40.821256099,-73.955716613,"(40.821256099, -73.955716613)"
254744476,06/16/2016,13:00:00,09/26/2016,17:00:00,10/18/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,COMMERCIAL BUILDING,,,988618,223506,40.780155744,-73.984229502,"(40.780155744, -73.984229502)"
548626126,06/16/2016,14:20:00,06/16/2017,14:30:00,06/16/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,CHAIN STORE,,,991684,211700,40.747749267,-73.973171863,"(40.747749267, -73.973171863)"
833328195,06/16/2016,06:16:00,02/18/2017,20:08:00,05/01/2017,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESTAURANT/DINER,,,985366,212065,40.748754155,-73.995973702,"(40.748754155, -73.995973702)"
538245439,06/16/2016,11:54:00,,,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
223219849,06/16/2016,10:00:00,01/10/2017,07:00:00,01/10/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997308,239826,40.824941106,-73.952819968,"(40.824941106, -73.952819968)"
792669383,06/17/2016,12:00:00,10/26/2017,14:00:00,10/26/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,988885,223197,40.779307484,-73.983265634,"(40.779307484, -73.983265634)"
979394707,06/17/2016,13:39:00,06/17/2016,13:43:00,06/15/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987636,212439,40.749780113,-73.987780874,"(40.749780113, -73.987780874)"
901832992,06/17/2016,00:01:00,06/17/2016,00:30:00,05/15/2017,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,7,FRONT OF,STREET,,,987179,201164,40.718833172,-73.989435162,"(40.718833172, -73.989435162)"
196096765,06/17/2016,00:01:00,06/19/2016,23:59:00,04/13/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1005772,254642,40.865590099,-73.922190099,"(40.865590099, -73.922190099)"
300489679,06/17/2016,18:09:00,06/17/2016,18:09:00,03/08/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,BANK,,,984179,202071,40.721323154,-74.000257587,"(40.721323154, -74.000257587)"
738505444,06/18/2016,22:00:00,06/19/2017,22:50:00,06/19/2017,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,OPPOSITE OF,STREET,,,987624,199251,40.713582285,-73.987830795,"(40.713582285, -73.987830795)"
191569692,06/18/2016,20:51:00,06/18/2016,20:54:00,06/19/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987636,212439,40.749780113,-73.987780874,"(40.749780113, -73.987780874)"
475288342,06/18/2016,12:00:00,01/20/2017,11:50:00,01/20/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,989099,212984,40.75127532,-73.982500299,"(40.75127532, -73.982500299)"
843376105,06/19/2016,09:00:00,09/12/2017,09:00:00,09/26/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1003411,248823,40.84962413,-73.930742766,"(40.84962413, -73.930742766)"
744447972,06/19/2016,06:00:00,06/19/2016,06:00:00,08/25/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,997207,227610,40.791411712,-73.95320848,"(40.791411712, -73.95320848)"
189044446,06/19/2016,18:51:00,,,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
921783151,06/20/2016,09:00:00,06/21/2016,23:55:00,06/01/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,999484,222267,40.776742969,-73.944997429,"(40.776742969, -73.944997429)"
358907882,06/21/2016,18:32:00,03/11/2017,16:36:00,04/06/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,CLOTHING/BOUTIQUE,,,986345,208013,40.737632247,-73.992441662,"(40.737632247, -73.992441662)"
612680292,06/21/2016,17:37:00,,,02/03/2017,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,25,,TRANSIT - NYC SUBWAY,,,1000414,230243,40.7986333,-73.941620371,"(40.7986333, -73.941620371)"
531744172,06/23/2016,12:21:00,,,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
214581871,06/23/2016,15:00:00,06/23/2016,15:20:00,01/25/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,24,,STREET,,,992062,228791,40.794659285,-73.971787782,"(40.794659285, -73.971787782)"
841871237,06/24/2016,07:30:00,,,08/26/2017,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
967458777,06/24/2016,15:01:00,,,01/05/2017,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,PUBLIC BUILDING,,,983903,200257,40.716344152,-74.001253193,"(40.716344152, -74.001253193)"
284003780,06/25/2016,23:00:00,07/04/2017,23:55:00,07/05/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1001361,246032,40.841967866,-73.938159745,"(40.841967866, -73.938159745)"
352119053,06/25/2016,18:00:00,06/25/2016,19:00:00,01/12/2017,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
283986586,06/26/2016,16:00:00,06/26/2017,16:05:00,06/26/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,COMMERCIAL BUILDING,,,997573,224074,40.781705793,-73.951893719,"(40.781705793, -73.951893719)"
579533377,06/26/2016,09:00:00,03/17/2017,12:00:00,04/04/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,999389,241983,40.830858133,-73.945295984,"(40.830858133, -73.945295984)"
742171399,06/26/2016,11:00:00,01/15/2017,17:00:00,03/12/2017,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,26,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
538654198,06/26/2016,12:00:00,03/06/2017,12:00:00,03/06/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,987633,203880,40.726287775,-73.987796005,"(40.726287775, -73.987796005)"
208758384,06/26/2016,12:00:00,03/06/2017,12:00:00,03/06/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,988895,203186,40.72438234,-73.983243346,"(40.72438234, -73.983243346)"
986504871,06/28/2016,15:30:00,09/05/2017,12:00:00,09/14/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,PUBLIC SCHOOL,,,998213,225225,40.784863994,-73.949580366,"(40.784863994, -73.949580366)"
914625732,06/28/2016,19:30:00,,,06/01/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DEPARTMENT STORE,,,991531,217373,40.763320339,-73.973717904,"(40.763320339, -73.973717904)"
605693144,06/28/2016,00:00:00,08/31/2016,00:00:00,02/15/2017,112,THEFT-FRAUD,772,COMPUTER TAMPER/TRESSPASS,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,989098,214039,40.754171029,-73.982503147,"(40.754171029, -73.982503147)"
692182335,06/28/2016,10:00:00,10/27/2016,14:00:00,02/06/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,CHURCH,,,986642,205998,40.732101492,-73.991370657,"(40.732101492, -73.991370657)"
281385030,06/28/2016,17:00:00,,,01/23/2017,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,PUBLIC BUILDING,,,983903,200257,40.716344152,-74.001253193,"(40.716344152, -74.001253193)"
257770534,06/29/2016,17:28:00,,,10/11/2017,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,1001122,231521,40.802139737,-73.939060009,"(40.802139737, -73.939060009)"
105183287,06/29/2016,14:00:00,03/10/2017,11:00:00,03/10/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,COMMERCIAL BUILDING,,,986938,205834,40.731651267,-73.990302699,"(40.731651267, -73.990302699)"
705953578,06/30/2016,12:00:00,04/05/2017,08:00:00,04/08/2017,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,990757,206541,40.733589824,-73.97652243,"(40.733589824, -73.97652243)"
445603752,06/30/2016,17:00:00,03/20/2017,17:00:00,03/21/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,998158,241179,40.828653408,-73.949745924,"(40.828653408, -73.949745924)"
454166776,06/30/2016,12:57:00,,,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
565366511,06/30/2016,00:01:00,,,02/04/2017,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
525521715,06/30/2016,12:00:00,09/22/2016,12:00:00,01/23/2017,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,,,985547,217965,40.764948129,-73.995319319,"(40.764948129, -73.995319319)"
294462757,06/30/2016,16:00:00,10/29/2016,16:05:00,01/11/2017,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,FRONT OF,STREET,,,989601,222479,40.777336359,-73.980680909,"(40.777336359, -73.980680909)"
